date,asset_return,market_return,smb,hml,risk_free_rate,return_a,return_b,return_c,policy_rate,inflation_gap,output_gap,level_a,level_b,level_c,seasonal_series,regime_proxy,spot_price,strike_price,time_to_maturity,implied_vol,diff_policy_rate,ret_spot_price,lag3_asset_return,lead2_asset_return,rollmean6_asset_return,rollvol6_asset_return
2005-11-30,-0.1054595359339426,-0.0735575743554508,0.0350473855593053,0.0157871558213006,0.0218979692387111,-0.0078761077788948,-0.0653399260771889,0.0105771470683776,-0.8274242118556318,-0.5073055167344882,-0.0060032111812706,102.57173537156342,167.2480502163151,81.19222249305544,2.163480589628362,0,111.62945928910534,109.39687010332324,0.2543933054393306,0.4271932254034958,-0.43154613296367905,-0.0005458045878490303,-0.9327584424241318,-0.1734478036387745,-0.12963404857566393,0.42923119933853837
2005-12-31,-0.0335645735071341,-0.0341714960731042,0.0307827649915756,-0.013538952024011,0.0219617861140463,-0.0155156649241707,-0.0167345912716058,-0.0234723002403413,-1.055704893870189,-0.3396549851148427,-0.2906773157782069,102.56621970663925,166.9718806036935,81.60112848679437,2.123991867570421,0,112.37354330296984,110.12607243691043,0.2598326359832636,0.4048486141122593,-0.2282806820145572,0.006665659930658707,0.3188739788392657,-0.1419486251662635,-0.11583063748455126,0.4310702298453535
2006-01-31,-0.1734478036387745,-0.1450846756092886,0.044920843693426,-0.0112441129052543,0.0219949899732081,-0.0267047817538574,-0.0442393166548587,0.0381775510598955,-0.8394038021121609,-0.2200452392735972,-0.0292274470248951,102.5495149248854,166.11327481234352,80.66306989157474,2.2392654394459948,0,111.55120794179696,109.32018378296104,0.2652719665271966,0.3847097523525775,0.21630109175802803,-0.007317873380176199,0.1384230426677176,0.4006929992595364,-0.13132222233283328,0.4312166841545661
2006-02-28,-0.1419486251662635,-0.0879302977723628,0.0580187455621316,-0.0110956091633388,0.0219970626810796,-0.0307032796248304,-0.0165005129786012,0.0436676281201208,-0.9906984042723546,-0.4133160479331147,-0.159769940118908,102.52881164526056,165.74984674822835,80.2075994513572,2.3375515048378173,0,111.08424606610754,108.8625611447854,0.2707112970711297,0.3737017830506535,-0.15129460216019364,-0.0041860763707110005,-0.1054595359339426,-0.1146897535378277,0.0004794138768114316,0.1914795138828209
2006-03-31,0.4006929992595364,0.2918981767709818,0.023316462980072,-0.0030656101132301,0.0219679718937478,0.0309676014928163,-0.061803284403129,0.0249414632342,-0.6249331673207238,-0.0717271652272715,-0.0966053159961852,102.56977924675336,166.23897500911966,78.44188888067086,2.5450076646566635,0,116.78775025403688,114.45199524895612,0.2761506276150627,0.3629742075922315,0.36576523695163077,0.051343951909572416,-0.0335645735071341,-0.5281164686434854,0.014115917280189877,0.21954594542411848
2006-04-30,-0.1146897535378277,-0.0809488881224936,-0.00371163580534,0.0102170677915753,0.0219081715632193,-0.0152280033358391,-0.0068071213580825,0.0083965807748641,-0.5787030035189475,-0.3738049830782028,0.3203113939022879,102.56455124341754,166.7331032831938,78.7762323242992,2.3278816076733886,0,116.61631787308885,114.28399151562704,0.2815899581589958,0.3811074624643382,0.04623016380177625,-0.0014678969376080708,-0.1734478036387745,0.1646317005761763,-0.028069548754067673,0.2151571838942191
2006-05-31,-0.5281164686434854,-0.386206091674144,-0.0142060902649788,0.0132050964448226,0.0218185948536513,-0.0630791001472229,0.0414274611146348,0.0496231271240762,-0.5729301677657035,-0.1938390987426171,-0.0132193856693971,102.51147214327032,166.82059226426992,79.99934299710303,2.344880657795623,0,111.72914171071652,109.4945588765022,0.2870292887029289,0.3676016647639192,0.005772835753244054,-0.04190816732604219,-0.1419486251662635,0.461252851455402,-0.0985123708723248,0.2985791800356281
2006-06-30,0.1646317005761763,0.1056779661177211,-0.0308534650011137,0.0035529212252279,0.0217006395796369,0.0041879617726985,0.0656633230215031,0.0138301626380928,0.0434809603073794,0.0246742745074924,0.2755942969314879,102.52566010504302,167.45406436139166,78.93423971372742,2.291840284617913,0,114.72531830387848,112.43081193780093,0.2924686192468619,0.405523301543037,0.6164111280730828,0.026816428975347417,0.4006929992595364,-0.1841722604927872,-0.06547965852510641,0.3175617291801893
2006-07-31,0.461252851455402,0.3185737869928969,-0.0247149775644363,0.0529928562530572,0.0215561463937758,0.0570454412328331,0.0431100560624378,0.0212060907108304,-0.1504604508575522,-0.1798902304695391,0.0006381755685279,102.59270554627584,167.57487697113757,77.79754160675603,2.1964817588375047,0,121.34843310790528,118.92146444574718,0.297907949790795,0.3899549192797152,-0.19394141116493158,0.05773019331690876,-0.1146897535378277,-0.2822824830874965,0.04030378399058968,0.374933715647929
2006-08-31,-0.1841722604927872,-0.1369640877153014,-0.0169676244578061,0.0037297231883173,0.0213873700639065,0.0061603727749873,-0.0097255702632788,-0.0250866209517022,0.1349605748932152,0.1341670995251773,-0.0264749933585971,102.60886591905084,166.61429299742514,80.67267356467131,2.252121305425746,0,120.33130262956404,117.92467657697276,0.303347280334728,0.4103610136106425,0.2854210257507674,-0.008381900386276842,-0.5281164686434854,0.681090206781533,0.033266511436169065,0.3794081892424583
2006-09-30,-0.2822824830874965,-0.2011058591889385,0.0097318263144197,-0.0083429895755155,0.0211969442882079,-0.0247507413210558,-0.0051394374936176,-0.0215611720929133,0.1633039339484617,0.1434099439561812,-0.0081488873091551,102.59411517772978,166.17174825348775,79.52512069363058,2.1552772644846887,0,118.15774403234734,115.7945891517004,0.3087866108786611,0.3950920462098867,0.028343359055246514,-0.01806311865423682,0.1646317005761763,0.7810297815981323,-0.08056273562166975,0.34830424326940357
2006-10-31,0.681090206781533,0.4943981137256421,0.0173491425314611,-0.0268936493476489,0.0209878405972201,0.0627833481974383,-0.0523266178605535,-0.0266859750374699,0.174938232019801,0.1127896688547161,0.0101655747106185,102.66689852592722,168.03812155858012,79.48448852913567,2.035988545006031,0,127.75694175993944,125.20180292474066,0.3142259414225942,0.3910395140126019,0.011634298071339283,0.08124052982057761,0.461252851455402,-0.2681732969255492,0.05206725776489037,0.46475487944563904
2006-11-30,0.7810297815981323,0.560370287103458,0.0143070784136381,-0.0079978863430056,0.0207633219841046,0.0780864927919305,0.01730456265253,0.006023758672891,0.6861429427202409,0.5279820576292935,-0.0901445637388091,102.75498501871914,167.11494353740514,79.91936360859499,1.8612917022758293,0,139.52343003481508,136.73296143411878,0.3196652719665272,0.4519015655574838,0.5112047107004399,0.0921005787457354,-0.1841722604927872,0.1716002415796854,0.2702582994718266,0.4447729107128547
2006-12-31,-0.2681732969255492,-0.1922789957760642,-0.0161291297784016,0.0051102414249747,0.0205268919867268,0.0056063866553931,0.0390151332317523,-0.0121290047672511,1.246192699096728,0.617142351755926,0.1361734977098432,102.77059140537456,167.73604462886638,81.0603019607498,1.806600764842201,0,137.1966385605958,134.45270578938388,0.3251046025104602,0.5144791271058812,0.5600497563764871,-0.016676707801970392,-0.2822824830874965,0.5259982237431604,0.19812413322153907,0.4973220864753433
2007-01-31,0.1716002415796854,0.1441321800434332,-0.0129342688472678,0.0086538186277551,0.0202822400161197,0.0260192098211737,0.0392660261238876,0.029444783976725,1.2717382499555498,0.5288167048841748,-0.0189201630115768,102.80661061519572,167.59323773540424,79.7172063999406,1.6797512668310908,0,140.97396653991152,138.15448720911328,0.3305439330543933,0.4863389874802344,0.02554555085882182,0.02753221958603147,0.681090206781533,-0.1236780505854699,0.14984869824225297,0.4804435403280477
2007-02-28,0.5259982237431604,0.3976257552555955,0.0009933066688022,-0.0009637880401944,0.0200331837844586,0.0610217190520744,0.0416796695957293,-0.0012313551566572,1.0354214343467527,0.4564458614058729,-0.1787152271066276,102.8776323342478,167.63479499520227,81.42720656273359,1.5866132514827698,0,150.0809869261456,147.0793671876227,0.3359832635983264,0.4567411809627008,-0.23631681560879714,0.06460072458595234,0.7810297815981323,-0.9653445012408264,0.26821044561491086,0.46903974723436204
2007-03-31,-0.1236780505854699,-0.0892098932892224,0.008772528336767,0.026542894896906,0.0197836097309397,0.0150787126267828,0.0753632109102397,-0.0003197715648692,1.4364126460881166,0.6186196329720723,0.1132701685803926,102.90271104687456,168.1395435743289,78.2456608678784,1.5116381940684926,0,149.7260447888362,146.73152389305946,0.3414225941422594,0.4705870093567739,0.4009912117413639,-0.002365004019357131,-0.2681732969255492,-0.041250324970692,0.29464451769858196,0.43504781124140024
2007-04-30,-0.9653445012408264,-0.6935280419196328,-0.0141424159646708,0.0232684221727106,0.0195374123751959,-0.0673990562732386,0.0053288549103497,0.0158458436637983,0.7468875436634076,0.2748481778862633,-0.2856381490883334,102.84531199060132,166.67272584021757,80.11006799831755,1.4242319951298317,0,137.31434767697286,134.5680607234334,0.3468619246861925,0.4414455124478014,-0.689525102424709,-0.08289604610452361,0.1716002415796854,0.2049439906016577,0.020238733028188776,0.621735287659196
2007-05-31,-0.041250324970692,-0.0223611969905231,-0.0033562301228012,-0.0100708905299961,0.0192984335446207,-0.0199235616534808,-0.0385966778804822,-0.0073319422234503,0.1117442361538972,-0.11240879161862,-0.0233799842982273,102.83538842894784,167.1132184569457,79.18181026412188,1.3765016474958207,0,138.12343937380908,135.36097058633288,0.3523012552301255,0.5499694813438848,-0.6351433075095104,0.005892258970195741,0.5259982237431604,0.1930550367773456,-0.11680795139994861,0.49901121470289195
2007-06-30,0.2049439906016577,0.1438399140318774,-0.0156962481917209,0.0047965711694327,0.0190704024239367,0.0021427693932128,-0.022294047762041,0.0006659361981172,-0.2037620914674336,-0.0895077556271284,-0.2054916646750069,102.84753119834106,167.97326048127874,77.98964791438063,1.353100538527048,0,142.40030952657577,139.55230333604425,0.3577405857740586,0.5061245283751444,-0.3155063276213308,0.030964115664626757,-0.1236780505854699,0.508792311013511,-0.037955070145414126,0.5076154341741687
2007-07-31,0.1930550367773456,0.1409117013852183,-0.0062824158201848,0.0004236697991594,0.0188568773625153,0.0109995477799469,-0.0350123948844902,-0.0335786957613415,-0.3943053713479004,-0.2470555854199426,-0.1055508790959928,102.868530746121,167.1769177137243,80.8721848543049,1.4164092207007917,0,146.63517162952985,143.70246819693926,0.3631799163179916,0.4750649169467613,-0.1905432798804668,0.029739135518969784,-0.9653445012408264,-0.3991637469932096,-0.0343792709458041,0.509459059758076
2007-08-31,0.508792311013511,0.3701964762615347,-0.001845755300424,0.0058222157885255,0.0186611903475245,0.0418016314529139,-0.0542937392482992,-0.080946885810428,-0.6428414594685529,-0.1898731950074136,-0.2412808833952473,102.92033237757391,167.6805505027218,80.35592793615402,1.620407727821798,0,155.83954300019073,152.7227521401869,0.3686192468619247,0.4486127966923683,-0.24853608812065248,0.06277055680689969,-0.041250324970692,-0.1181264182894988,-0.03724692306741234,0.5057085639318509
2007-09-30,-0.3991637469932096,-0.2869671056275875,0.0068621515628167,0.0313938402507725,0.0184863950093841,-0.0323193108618608,-0.091207194241499,-0.0292021306515234,-0.0256967456463041,0.1083496399033432,0.0021462710278958,102.89801306671208,167.47324275338633,80.4584761673135,1.5403531361794125,0,151.24643595462624,148.22150723553372,0.3740585774058578,0.4617568954139194,0.6171447138222488,-0.02947330925860625,0.2049439906016577,-0.422249624040967,-0.08316120580203562,0.5271755832077885
2007-10-31,-0.1181264182894988,-0.0874087559152119,-0.0063515311483293,0.0050720154478322,0.018335218970884,-0.0332687193988549,-0.060571669635189,-0.0158682412544229,0.1726783477659843,0.332155516255666,-0.3513002212583185,102.8747443473132,168.70850462806757,78.4661688046205,1.7824775160269353,0,150.97252866124137,147.95307808801655,0.3794979079497908,0.4567467496638671,0.19837509341228843,-0.0018109999859239334,0.1930550367773456,0.5768448255746809,0.05804180802318563,0.3139795949756781
2007-11-30,-0.422249624040967,-0.3005486543239388,0.0194399278371141,-0.0043476889416047,0.0182100212835428,-0.0613179786439512,-0.0305898349784806,-0.0305377010097757,-0.2187765884214614,0.0505534343678822,-0.3683915956198577,102.82342636866926,167.07351626324183,80.23206276450114,1.8231534874768511,0,146.18499789363486,143.26129793576214,0.3849372384937238,0.4297385971656985,-0.3914549361874457,-0.03171127098459736,0.508792311013511,0.5695659429860648,-0.005458075155193541,0.371360593322234
2007-12-31,0.5768448255746809,0.3937179085903889,0.0178055551879494,0.0373491817548014,0.018112755615398,0.0282531984528916,-0.0317558030952518,-0.0472164865204085,-0.4093237793213954,-0.0462876509571567,-0.4186951324352974,102.86167956712217,168.2413998509756,78.75734875053371,1.999378060104936,0,156.42198871273334,153.29354893847866,0.3903765690376569,0.4347504670240832,-0.19054719089993402,0.07002764282657092,-0.3991637469932096,-0.6575218869788602,0.056525397340310334,0.4384744884508741
2008-01-31,0.5695659429860648,0.4058683204998976,0.0183081949860592,-7.162199935210542e-05,0.0180449397646698,0.0485515341735853,-0.056764169154016,-0.012193921639158,-0.4422897494621183,-0.1379097896954234,-0.0657670995342691,102.92023110129574,167.44215161774977,79.30810651577154,2.214799504754339,0,167.2540652800295,163.9089839744289,0.39581589958159,0.4626134551453226,-0.03296597014072289,0.06924906566166422,-0.1181264182894988,-0.6057276790604069,0.11927721504176353,0.4862597866149218
2008-02-29,-0.6575218869788602,-0.4539691218659294,0.0056642639532887,0.0067271252852102,0.018007631975027,-0.0503439349879514,-0.0019369220723212,-0.0497292156154982,-0.5272431871299075,-0.3860712258654122,0.2911034545341708,102.87988716630778,167.94895583820667,79.24807794333753,2.2458510906092446,0,158.1844593992054,155.02077021122128,0.401255230125523,0.4820222959624478,-0.08495343766778918,-0.05422651978975268,-0.422249624040967,0.0243425474617203,-0.07510848462363166,0.530513512343971
2008-03-31,-0.6057276790604069,-0.4375681958708106,0.0155107677140625,0.0017016319236769,0.0180014144220492,-0.0611008223341157,-0.0188906259595696,-0.0605256578876538,-0.3592826140199314,-0.1968807122266486,0.2275875790014807,102.82878634397366,168.11530558684868,78.0659540119236,2.096238899583853,0,150.38355273430452,147.37588167961843,0.4066945606694561,0.511621334218681,0.16796057310997609,-0.04931525318308272,0.5768448255746809,-0.2376201395759808,-0.1095358066348312,0.5615436594473884
2008-04-30,0.0243425474617203,0.0020735534750234,-0.0039092218488032,0.0009342579793689,0.0180263841285711,-0.0199061689320666,-0.0713107343049056,-0.0286640484637821,-0.0694104540749368,-0.0121802815772679,0.032409647983616,102.8188801750416,166.72363675531244,80.22502838238063,2.3760248049003403,0,152.26513392591676,149.21983124739842,0.4121338912133891,0.5249160188780635,0.2898721599449946,0.01251188150167315,0.5695659429860648,-0.5843163290626747,-0.08579097900962802,0.5641140170889426
2008-05-31,-0.2376201395759808,-0.1895971052329458,-0.0146238381837064,0.0060076636460344,0.0180821514506737,-0.039678443026732,-0.0625756104050836,-0.0670012276043371,0.3332164406957266,0.1017505055031829,0.2579749542140115,102.78920173201487,168.34181347643184,77.86863664407173,2.221019191285853,0,150.18401208719564,147.18033184545172,0.4175732217573222,0.4847697219388915,0.4026268947706634,-0.013667750357962194,-0.6575218869788602,-0.6520627013655674,-0.055019398265463655,0.5468618572316248
2008-06-30,-0.5843163290626747,-0.4196770132308858,0.0361065756930467,0.0020704926615642,0.0181678461579475,-0.0744322268133313,-0.0786779765728366,-0.0233885646126422,-0.0653232623504343,-0.2292134367585399,0.2182144635738389,102.72476950520154,166.24052340152647,82.28569151295405,2.368838876333005,0,143.08368324246376,140.22200957761447,0.4230125523012552,0.4595717346435583,-0.3985397030461609,-0.04727752805411456,-0.6057276790604069,-0.4281888473406611,-0.2485462573716896,0.47989090987082117
2008-07-31,-0.6520627013655674,-0.5065024297489337,-0.0356577190743208,0.0042733067036067,0.0182821310131468,-0.0906676522629105,-0.0816137316097584,-0.0367935384604534,0.0074632382683193,-0.0043183206549803,0.0153522235984034,102.64410185293865,167.14399005544487,79.34187531087898,2.39145400002596,0,135.3986495249194,132.69067653442102,0.4284518828451883,0.4822244290558751,0.0727865006187536,-0.05371006353339136,0.0243425474617203,0.1306884152028225,-0.45215103143029495,0.28151907607327314
2008-08-31,-0.4281888473406611,-0.3121226186080429,-0.0264280015121758,0.0021856936511511,0.0184232226393298,-0.0770105935236013,-0.0597344871433781,-0.032153305619267,0.1589918927686378,0.2540191807247895,-0.0909102680810923,102.57709125941504,167.65006817089625,79.37347310643486,2.333207638985774,0,131.02714319863077,128.40660033465815,0.4338912133891214,0.5107910720585758,0.1515286545003185,-0.03228618853753096,-0.2376201395759808,0.9385592017187075,-0.41392885815726177,0.2630195208516128
2008-09-30,0.1306884152028225,0.0804260952417354,-0.0381357191817651,-0.0038136331784625,0.0185889193488592,-0.0262828745112777,-0.0259379852498735,-0.0355982989654557,0.0871985712141102,0.2073539202549223,-0.5606601808647949,102.56080838490377,167.63252349544024,79.01330947452759,2.160967793411076,0,134.08492169976006,131.40322326576486,0.4393305439330544,0.4991755818427756,-0.07179332155452758,0.02333698519621885,-0.5843163290626747,0.2192296452899277,-0.29119284244672355,0.32103979540624267
2008-10-31,0.9385592017187075,0.6722061051115846,-0.0200345997635332,0.013978394331068,0.0187766355000015,0.0637655484596968,0.0080853301685614,-0.0097454793637363,-0.4590025084618998,-0.0746510068050878,-0.4739759425456789,102.63457393336344,166.6010119216505,81.08450585125038,2.1515083062021083,0,148.75925536330806,145.7840702560419,0.4447698744769874,0.4655626796016289,-0.5462010796760101,0.10944059538928941,-0.6520627013655674,-0.1778040052980503,-0.138823400070559,0.5981239967091528
2008-11-30,0.2192296452899277,0.1877345868770226,0.0022654227250657,-3.034426432337728e-05,0.0189834418450014,0.0336893024717615,-0.0024501749425442,-0.0307147766408316,-0.0782191102978393,0.1083219156876011,-0.1079142951116537,102.6782632358352,165.71298245824403,79.8159553743097,2.125257038495181,0,153.5847033130775,150.51300924681595,0.4502092050209205,0.5589176927382441,0.38078339816406054,0.03243796789641418,-0.4281888473406611,-0.7115149224075861,-0.06268176925957424,0.6119505661565046
2008-12-31,-0.1778040052980503,-0.1189760112617317,0.0035267640705861,0.0169216764667834,0.0192061112400135,-0.00244956353309,-0.0007465805937765,0.0014295953153663,-0.1468118735210256,-0.0041604105608699,-0.1505127791767876,102.68581367230212,165.82998089946554,81.96706319106961,2.1123443326161264,0,152.39438937026154,149.3465015828563,0.4556485355648536,0.519992345416651,-0.06859276322318629,-0.0077502115584360265,0.1306884152028225,0.2001590950643004,0.005070284701196502,0.5632097206992147
2009-01-31,-0.7115149224075861,-0.5432387431405529,-0.0186180658550846,-0.003009664661761,0.0194411690036021,-0.0576174589737559,-0.0253276494955709,0.0081139414108143,0.1141459782878827,0.1813605916170449,-0.0482794719678491,102.63819621332836,167.52740769194492,81.2360551619995,2.226571780242259,0,143.35446439691358,140.4873751089753,0.4610878661087866,0.4851100778686149,0.2609578518089083,-0.05931927684938787,0.9385592017187075,-0.9699106971062146,-0.004838418805806599,0.5774266101747328
2009-02-28,0.2001590950643004,0.1418476550592387,-0.0116564537911903,-0.0018094210501473,0.0196849471379837,-0.0048192711010947,-0.0055664842073883,-0.057312427147879,-0.0714621375384297,-0.1547049561477156,0.0319172165541769,102.64337694222726,168.3597436854417,79.59883098324927,2.112392781864468,0,147.72260797536396,144.7681558158567,0.4665271966527197,0.5238647556764774,-0.1856081158263124,0.030470928106961725,0.2192296452899277,-0.7537002740064954,0.09988623826168698,0.5411288798898594
2009-03-31,-0.9699106971062146,-0.733457849244824,0.0016907483199286,-0.0096141750757252,0.0199336415669048,-0.0846156348358124,0.002024885055631,-0.0012585225138369,-0.1125325689205585,-0.1302085590059929,0.1485616202403084,102.56876130739144,165.85457129302767,81.34777315956107,2.1477140158424426,0,135.41514052920286,132.7068377186188,0.4719665271966528,0.4895586308240874,-0.041070431382128805,-0.08331471813856439,-0.1778040052980503,0.7212837497684316,-0.08354694712315253,0.6936472635381671
2009-04-30,-0.7537002740064954,-0.5644569649878883,-0.0174171165233009,-0.0001879730384808,0.0201833714969803,-0.0770212406412664,-0.0215657557233225,0.0025531873030587,0.1084352194163852,0.121362569692269,-0.1292920670697104,102.5017400667502,167.21244525719283,80.18768764731908,2.297849817979876,0,126.84617699246184,124.3092534526126,0.4774058577405858,0.5819299921826901,0.2209677883369437,-0.0632792131164468,-0.7115149224075861,-0.0537995282072747,-0.365590193077353,0.516303549779027
2009-05-31,0.7212837497684316,0.5038104090117534,-0.0324805065508689,-0.0228209401253621,0.0204302399761756,0.0195417624850287,-0.0162794232897443,-0.0009706573759382,0.358911310663324,0.1951899098483408,0.0182007931670765,102.5312818292352,165.84355758893136,79.68400928393818,2.253458376599473,0,137.70359633248702,134.94952440583728,0.4828451882845189,0.6030506916923377,0.2504760912469388,0.0855951641386119,0.2001590950643004,0.1485868983158513,-0.28191450899760234,0.6527048002311682
2009-06-30,-0.0537995282072747,-0.035638781170527,0.0203521785161784,-0.0343644963203972,0.0206703947044401,-0.0049573789309475,0.007261827627295,0.0044519153779961,0.6055592141807442,0.2212542465840961,0.2344634457396964,102.53632445030426,167.1887696846895,79.01559519165187,2.507094761565212,0,138.3412653405049,135.5744400336948,0.4882845188284519,0.6135941177526678,0.24664790351742022,0.004630736051934425,-0.9699106971062146,0.2892301197052366,-0.26124709614913977,0.6585973545317882
2009-07-31,0.1485868983158513,0.1073217776133785,0.0167001284223744,-0.0211342627374749,0.0209000881475612,0.0102611294244116,-0.0219168401128874,0.0063583934189158,0.8797308872716648,0.389990582881921,0.1787065032767277,102.55658557972868,167.33952012748188,80.31310512116336,2.4462882738524843,0,141.82334864874807,138.9868816757731,0.4937238493723849,0.5604225662289768,0.2741716730909206,0.025170243308622275,-0.7537002740064954,-0.4821115643955202,-0.11789679269523355,0.6341418307658016
2009-08-31,0.2892301197052366,0.207039078909972,0.0220207108628231,-0.0088388682275417,0.0211157360161818,0.0214261001045856,-0.0021504211810303,-0.0192866072854665,0.5023627732470207,0.1051687732522147,0.0031486546869379,102.58801167983329,167.3102214976585,79.84067558146448,2.1068127087859576,0,147.452379312271,144.50333172602558,0.499163179916318,0.5177530515847507,-0.3773681140246441,0.03969043685087614,0.7212837497684316,0.0823292069167939,-0.10305162192174418,0.6440418943089778
2009-09-30,-0.4821115643955202,-0.3461653833121035,0.0227891263975226,-0.0044683628255648,0.0213139731974375,-0.0341799227821762,0.0061816647357183,0.0092538740731006,0.3809636914905078,0.2907725201783793,-0.2241645822020349,102.56383175705108,166.44505792606913,79.53264626104004,2.19173145682096,0,141.92434232609372,139.08585547957185,0.5046025104602511,0.4907186385211077,-0.12139908175651293,-0.037490320684959166,-0.0537995282072747,-0.8089371323361392,-0.021751766469961787,0.5341411036243411
2009-10-31,0.0823292069167939,0.0445761163205832,0.0180356591107027,-0.0002189424362089,0.0214917062664169,-0.0007493862745483,-0.0030229261011192,-0.014463195074824,0.5252432133125221,0.3173995314933815,-0.2740249000869264,102.57308237077656,166.11432567769594,80.73197067823591,2.1409442149274893,0,144.5357722565695,141.64505681143808,0.5100418410041841,0.4902735446494262,0.1442795218220143,0.018400155235354765,0.1485868983158513,-0.0644342959462164,0.11758648035058644,0.39626429111873734
